Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
10861,휴맥스이브이,평택효성해링턴플레이스2단지,43,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10862,휴맥스이브이,평택효성해링턴플레이스2단지,44,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10863,휴맥스이브이,평택효성해링턴플레이스2단지,45,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10864,휴맥스이브이,평택효성해링턴플레이스2단지,46,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10865,휴맥스이브이,평택효성해링턴플레이스2단지,47,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10866,휴맥스이브이,평택효성해링턴플레이스2단지,48,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10867,휴맥스이브이,평택효성해링턴플레이스2단지,49,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10868,휴맥스이브이,평택효성해링턴플레이스2단지,50,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10869,휴맥스이브이,평택효성해링턴플레이스2단지,51,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10870,휴맥스이브이,평택효성해링턴플레이스2단지,52,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10871,휴맥스이브이,평택효성해링턴플레이스2단지,53,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10872,휴맥스이브이,평택효성해링턴플레이스2단지,54,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10873,휴맥스이브이,평택효성해링턴플레이스2단지,55,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10874,휴맥스이브이,평택효성해링턴플레이스2단지,56,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10875,휴맥스이브이,평택효성해링턴플레이스2단지,57,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10876,휴맥스이브이,평택효성해링턴플레이스2단지,58,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10877,휴맥스이브이,평택효성해링턴플레이스2단지,59,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10878,휴맥스이브이,평택효성해링턴플레이스2단지,60,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10879,휴맥스이브이,평택효성해링턴플레이스2단지,61,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10880,휴맥스이브이,평택효성해링턴플레이스2단지,62,AC완속,경기도,평택시,경기도 평택시 소사3로 22(플레이스 2단지),제한없음,사3로 22(플레이스 2단지)
10881,휴맥스이브이,풍무센트럴푸르지오,1,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10882,휴맥스이브이,풍무센트럴푸르지오,2,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10883,휴맥스이브이,풍무센트럴푸르지오,3,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10884,휴맥스이브이,풍무센트럴푸르지오,4,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10885,휴맥스이브이,풍무센트럴푸르지오,5,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10886,휴맥스이브이,풍무센트럴푸르지오,6,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10887,휴맥스이브이,풍무센트럴푸르지오,7,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10888,휴맥스이브이,풍무센트럴푸르지오,8,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10889,휴맥스이브이,풍무센트럴푸르지오,9,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10890,휴맥스이브이,풍무센트럴푸르지오,10,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10891,휴맥스이브이,풍무센트럴푸르지오,11,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10892,휴맥스이브이,풍무센트럴푸르지오,12,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10893,휴맥스이브이,풍무센트럴푸르지오,13,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10894,휴맥스이브이,풍무센트럴푸르지오,14,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10895,휴맥스이브이,풍무센트럴푸르지오,15,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10896,휴맥스이브이,풍무센트럴푸르지오,16,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10897,휴맥스이브이,풍무센트럴푸르지오,17,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10898,휴맥스이브이,풍무센트럴푸르지오,18,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10899,휴맥스이브이,풍무센트럴푸르지오,19,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10900,휴맥스이브이,풍무센트럴푸르지오,20,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10901,휴맥스이브이,풍무센트럴푸르지오,21,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10902,휴맥스이브이,풍무센트럴푸르지오,22,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10903,휴맥스이브이,풍무센트럴푸르지오,23,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10904,휴맥스이브이,풍무센트럴푸르지오,24,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10905,휴맥스이브이,풍무센트럴푸르지오,25,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10906,휴맥스이브이,풍무센트럴푸르지오,26,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10907,휴맥스이브이,풍무센트럴푸르지오,27,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10908,휴맥스이브이,풍무센트럴푸르지오,28,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10909,휴맥스이브이,풍무센트럴푸르지오,29,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10910,휴맥스이브이,풍무센트럴푸르지오,30,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10911,휴맥스이브이,풍무센트럴푸르지오,31,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10912,휴맥스이브이,풍무센트럴푸르지오,32,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10913,휴맥스이브이,풍무센트럴푸르지오,33,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10914,휴맥스이브이,풍무센트럴푸르지오,34,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10915,휴맥스이브이,풍무센트럴푸르지오,35,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10916,휴맥스이브이,풍무센트럴푸르지오,36,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10917,휴맥스이브이,풍무센트럴푸르지오,37,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10918,휴맥스이브이,풍무센트럴푸르지오,38,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10919,휴맥스이브이,풍무센트럴푸르지오,39,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10920,휴맥스이브이,풍무센트럴푸르지오,40,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10921,휴맥스이브이,풍무센트럴푸르지오,41,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10922,휴맥스이브이,풍무센트럴푸르지오,42,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10923,휴맥스이브이,풍무센트럴푸르지오,43,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10924,휴맥스이브이,풍무센트럴푸르지오,44,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10925,휴맥스이브이,풍무센트럴푸르지오,45,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10926,휴맥스이브이,풍무센트럴푸르지오,46,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
10927,휴맥스이브이,풍무센트럴푸르지오,47,AC완속,경기도,김포시,경기도 김포시 유현로 215(센트럴 푸르지오),제한없음,현로 215(센트럴 푸르지오)
